cid,syno
75412558,KFCMFABBVSIHTB-WUTVXBCWSA-N
75412558,DTXSID801341786
75412558,HY-N0320
75412558,AKOS030573696
75412558,MS-27304
75412558,CS-0008887
75412558,Q27254341
75412558,"(2R)-2-[(E)-3-[2-(carboxymethyl)-3,4-dihydroxyphenyl]prop-2-enoyl]oxy-3-(3,4-dihydroxyphenyl)propanoic acid"
75412558,"BENZENEPROPANOIC ACID, .ALPHA.-(((2E)-3-(2-(CARBOXYMETHYL)-3,4-DIHYDROXYPHENYL)-1-OXO-2-PROPEN-1-YL)OXY)-3,4-DIHYDROXY-, (.ALPHA.R)-"
11683160,SCHEMBL21315818
11683160,"2-{[(2E)-3-[2-(carboxymethyl)-3,4-dihydroxyphenyl]prop-2-enoyl]oxy}-3-(3,4-dihydroxyphenyl)propanoic acid"
24177556,Salvianolic acid J
24177556,ACon1_002409
24177556,NCGC00169873-01
161271,Salvigenin
161271,19103-54-9
161271,psathyrotin
161271,"5-Hydroxy-6,7,4'-trimethoxyflavone"
161271,7-O-methylpectolinarigenin
161271,"5-hydroxy-4',6,7-trimethoxyflavone"
161271,"5-hydroxy-6,7,4'-trimethoxy-flavone"
161271,V522YCM28A
161271,"4H-1-Benzopyran-4-one, 5-hydroxy-6,7-dimethoxy-2-(4-methoxyphenyl)-"
161271,"5-Hydroxy-6,7-dimethoxy-2-(4-methoxyphenyl)-4H-chromen-4-one"
161271,"5-hydroxy-6,7-dimethoxy-2-(4-methoxyphenyl)chromen-4-one"
161271,DTXSID90172629
161271,"flavone, 5-hydroxy-4',6,7-trimethoxy-"
161271,"5-Hydroxy-6,7-dimethoxy-2-(4-methoxyphenyl)-4H-1-benzopyran-4-one"
161271,"4H-1-Bbenzopyran-4-one, 5-hydroxy-6,7-dimethoxy-2-(4-methoxyphenyl)-"
161271,Salvesigenine
161271,UNII-V522YCM28A
161271,CHEMBL376644
161271,SCHEMBL1427018
161271,DTXCID0095120
161271,CHEBI:192703
161271,QCDYOIZVELGOLZ-UHFFFAOYSA-N
161271,HY-N1318
161271,BDBM50092613
161271,LMPK12111166
161271,AKOS032948589
161271,MS-24914
161271,CS-0016722
161271,FT-0775503
161271,J-012342
161271,Q63398893
161271,B0005-172412
389885,Salvilenone
389885,NSC686514
389885,CHEMBL1997332
389885,NSC-686514
389885,NCI60_031204
389885,"9-Isopropyl-2,2,5-trimethylphenaleno[1,9-bc]furan-8(2H)-one"
389885,"Phenaleno[1,9-bc]furan-8(2H)-one, 2,2,5-trimethyl-9-(1-methylethyl)-"
389885,57517-08-5
10355691,Salviolone
10355691,119400-86-1
10355691,"9H-Cyclohepta[a]naphthalen-9-one,1,2,3,4- tetrahydro-10-hydroxy-4,4,8-trimethyl-"
10355691,"9-hydroxy-4,4,8-trimethyl-2,3-dihydro-1H-cyclohepta[a]naphthalen-10-one"
10355691,SCHEMBL6361506
10355691,AKOS040763459
10355691,HY-122506
10355691,CS-0085885
56842011,13-Episclareol
56842011,A1A2FI1KEJ
56842011,4630-08-4
56842011,"(1R,2R,4aS,8aS)-1-(3-hydroxy-3-methylpent-4-enyl)-2,5,5,8a-tetramethyl-3,4,4a,6,7,8-hexahydro-1H-naphthalen-2-ol"
56842011,EPISCLAREOL
56842011,ISOSCLAREOL
56842011,UNII-A1A2FI1KEJ
56842011,SCHEMBL15503382
56842011,"(13S)-Labd-14-ene-8,13-diol"
56842011,AKOS040790448
56842011,"Labd-14-ene-8,13-diol, (13S)-"
56842011,PD132214
56842011,"(.ALPHA.S,1R,2R,4AS,8AS)-.ALPHA.-ETHENYLDECAHYDRO-2-HYDROXY-.ALPHA.,2,5,5,8A-PENTAMETHYL-1-NAPHTHALENEPROPANOL"
56842011,"(1R,2R,4AS,8AS)-1-[(3R)-3-HYDROXY-3-METHYL-4-PENTEN-1-YL]-2,5,5,8A-TETRAMETHYLDECAHYDRO-2-NAPHTHALENOL"
56842011,"1-NAPHTHALENEPROPANOL, .ALPHA.-ETHENYLDECAHYDRO-2-HYDROXY-.ALPHA.,2,5,5,8A-PENTAMETHYL-, (.ALPHA.S,1R,2R,4AS,8AS)-"
73111,Sennoside A
73111,81-27-6
73111,Senokot
73111,sennoside
73111,NSC 112929
73111,8013-11-4
73111,EINECS 201-339-9
73111,UNII-2F1O30GVXH
73111,2F1O30GVXH
73111,CHEBI:9112
73111,DTXSID1023576
73111,C42H38O20
73111,"(9R)-9-[(9R)-2-carboxy-4-hydroxy-10-oxo-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-9H-anthracen-9-yl]-4-hydroxy-10-oxo-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-9H-anthracene-2-carboxylic acid"
73111,Sennae folium
73111,SENNA
73111,85085-71-8
73111,Dosaflex
73111,Gentlax
73111,Glaxenna
73111,Sennalax
73111,Senolax
73111,Amyran
73111,Exprep
73111,Moivat
73111,Senan
73111,Black Draught
73111,NSC112929
73111,Tisasen A
73111,NSC-112929
73111,Senna (powdered)
73111,C42-H38-O20
73111,"Sennoside A, G"
73111,NCGC00095095-01
73111,D0Z2LG
73111,Sennosides A + B 99%
73111,SCHEMBL440792
73111,SENNOSIDE A [USP-RS]
73111,SENNOSIDE A [WHO-DD]
73111,CCRIS 7489
73111,DTXCID803576
73111,MEGxp0_001902
73111,CHEMBL2368547
73111,NIOSH/VT6020000
73111,ACon0_001464
73111,BDBM92481
73111,HMS3885E20
73111,SENNOSIDES SENNOSIDE A [MI]
73111,Tox21_111420
73111,LMPK13040016
73111,MFCD00151527
73111,AKOS015960468
73111,AC-6075
73111,CCG-270540
73111,CAS-81-27-6
73111,SMP1_000271
73111,NCGC00385183-01
73111,AS-75207
73111,AS-80195
73111,LS-177600
73111,S4033
73111,VT60200000
73111,Q-201704
73111,Q27108275
73111,SENNOSIDE A (CONSTITUENT OF SENNA LEAF AND PODS) [DSC]
73111,"(-)-(9R*,9'R*)-5,5'-bis(beta-D-glucopyranosyloxy)-4,4'-dihydroxy-10,10'-dioxo-9,9',10,10'-tetrahydro-9,9'-bianthracene-2,2'-dicarboxylic acid"
73111,"(9,9'-BIANTHRACENE)-2,2'-DICARBOXYLIC ACID, 5,5'-BIS(.BETA.-D-GLUCOPYRANOSYLOXY)-9,9',10,10'-TETRAHYDRO-4,4'-DIHYDROXY-10,10'-DIOXO-, (9R,9'R)-"
73111,"(9,9'-Bianthracene)-2,2'-dicarboxylic acid, 5,5'-bis(beta-D-glucopyranosyloxy)-9,9',10,10'-tetrahydro-4,4'-dihydroxy-10,10'-dioxo-, (R*,R*)- (VAN)"
73111,"(9R)-9-[(9R)-2-carboxy-4-hydroxy-10-oxo-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)tetrahydropyran-2-yl]oxy-9H-anthracen-9-yl]-4-hydroxy-10-oxo-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)tetrahydropyran-2-yl]oxy-9H-anthracene-2-carboxylic acid"
73111,"(9R*,9'R*)-5,5'-bis(beta-D-glucopyranosyloxy)-4,4'-dihydroxy-10,10'-dioxo-9,9',10,10'-tetrahydro-9,9'-bianthracene-2,2'-dicarboxylic acid"
73111,"(9R,9'R)-4,4'-Dihydroxy-10,10'-dioxo-5,5'-bis(((2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-2-yl)oxy)-9,9',10,10'-tetrahydro-[9,9'-bianthracene]-2,2'-dicarboxylic acid"
73111,"(9R,9'R)-4,4'-dihydroxy-10,10'-dioxo-5,5'-bis((2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-2-yloxy)-9,9',10,10'-tetrahydro-9,9'-bianthracene-2,2'-dicarboxylic acid"
73111,"(9R,9'R)-4,4'-dihydroxy-10,10'-dioxo-5,5'-bis({[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy})-9H,9'H,10H,10'H-[9,9'-bianthracene]-2,2'-dicarboxylic acid"
73111,"(9R,9'R)-5,5'-bis(beta-D-glucopyranosyloxy)-4,4'-dihydroxy-10,10'-dioxo-9,9',10,10'-tetrahydro-9,9'-bianthracene-2,2'-dicarboxylic acid"
73111,"(9R,9'S)-4,4'-dihydroxy-10,10'-dioxo-5,5'-bis({[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy})-9H,9'H,10H,10'H-[9,9'-bianthracene]-2,2'-dicarboxylic acid"
73111,"(9R,9R)-5,5-BIS(.BETA.-D-GLUCOPYRANOSYLOXY)-9,9,10,10-TETRAHYDRO-4,4-DIHYDROXY-10,10-DIOXO(9,9-BIANTHRACENE)-2,2-DICARBOXYLIC ACID"
73111,"(R*,R*)-5,5'-BIS(.BETA.-D-GLUCOPYRANOSYLOXY)-9,9',10,10'-TETRAHYDRO-4,4'-DIHYDROXY-10,10'-DIOXO(9,9'-BIANTHRACENE)-2,2'-DICARBOXYLIC ACID"
73111,"[9,9' -Bianthracene] -2,2' -dicarboxylic acid, 5,5' -bis(.beta. -D-glucopyranosyloxy) -9,9' ,10,10' -tetrahydro-4,4' - dihydroxy-10,10' -dioxo-, (R*,R*) - (9CI)"
73111,"[9,9'-Bianthracene]-2,2'-dicarboxylic acid, 5,5'-bis(.beta.-D-glucopyranosyloxy)-9,9',10,10'-tetrahydro-4,4'-dihydroxy-10,10'-dioxo-, (R*,R*)-"
1110,succinic acid
1110,butanedioic acid
1110,110-15-6
1110,Amber acid
1110,Asuccin
1110,Wormwood acid
1110,Dihydrofumaric acid
1110,Katasuccin
1110,Bernsteinsaure
1110,"1,2-Ethanedicarboxylic acid"
1110,ethylenesuccinic acid
1110,"1,4-Butanedioic acid"
1110,Wormwood
1110,Succinicum acidum
1110,Butandisaeure
1110,Acidum succinicum
1110,Butanedionic acid
1110,Kyselina jantarova
1110,Butane diacid
1110,Ethylene dicarboxylic acid
1110,acide succinique
1110,Bernsteinsaure [German]
1110,Bernsteinsaeure
1110,Succinellite
1110,Kyselina jantarova [Czech]
1110,Sal succini
1110,HSDB 791
1110,acide butanedioique
1110,Ethanedicarboxylic acid
1110,Ethylene succinic acid
1110,succ
1110,NSC 106449
1110,succinic-acid
1110,UNII-AB6MNQ6J6L
1110,AB6MNQ6J6L
1110,AI3-06297
1110,"succinate, 9"
1110,EINECS 203-740-4
1110,MFCD00002789
1110,NSC-106449
1110,BRN 1754069
1110,C4H6O4
1110,Succinic acid [NF]
1110,DTXSID6023602
1110,E363
1110,FEMA NO. 4719
1110,CHEBI:15741
1110,Succinic acid (8CI)
1110,Butanedioic acid-13C4
1110,Butanedioic acid (9CI)
1110,HOOC-CH2-CH2-COOH
1110,"Butanedioic acid-1,4-13C2"
1110,DTXCID303602
1110,Butanedioic acid diammonium salt
1110,EC 203-740-4
1110,4-02-00-01908 (Beilstein Handbook Reference)
1110,NSC25949
1110,SuccinicAcid(IndustrialGrade&FoodGrade)
1110,NCGC00159372-02
1110,NCGC00159372-04
1110,WLN: QV2VQ
1110,SUCCINIC ACID (II)
1110,SUCCINIC ACID [II]
1110,A 12084
1110,SIN
1110,SUCCINIC ACID (MART.)
1110,SUCCINIC ACID [MART.]
1110,butandisaure
1110,sodium succinate (anhydrous)
1110,SUCCINIC ACID (USP IMPURITY)
1110,SUCCINIC ACID [USP IMPURITY]
1110,Succinicun acidum
1110,CAS-110-15-6
1110,ADIPIC ACID IMPURITY B (EP IMPURITY)
1110,ADIPIC ACID IMPURITY B [EP IMPURITY]
1110,"1,4 Butanedioic Acid"
1110,"SUCCINIC ACID, ACS"
1110,"1,2 Ethanedicarboxylic Acid"
1110,Dihydrofumarate
1110,Succinicate
1110,1cze
1110,Nat.Succinic Acid
1110,"1,4-Butanedioate"
1110,"Succinic acid, 6"
1110,"Amber acid, Butanedioic acid, Ethylenesuccinic acid"
1110,"Succinic acid, FCC"
1110,"Succinic Acide,(S)"
1110,Succinic Acid (SA)
1110,"1,4-Butandioic Acid"
1110,"Succinic acid, 99%"
1110,"Succinic acid, natural"
1110,4lh2
1110,"1,2-Ethanedicarboxylate"
1110,suc
1110,"Succinic acid, ACS grade"
1110,bmse000183
1110,bmse000968
1110,CHEMBL576
1110,D06VNK
1110,SUCCINIC ACID [MI]
1110,SUCCINIC ACID [FCC]
1110,SUCCINIC ACID [HSDB]
1110,SUCCINIC ACID [INCI]
1110,SUCCINIC ACID [VANDF]
1110,GTPL3637
1110,SUCCINIC ACID [USP-RS]
1110,SUCCINIC ACID [WHO-DD]
1110,SUCCINICUM ACIDUM [HPUS]
1110,BDBM26121
1110,Succinic acid (Butanedioic acid)
1110,HMS3885O04
1110,HY-N0420
1110,STR02803
1110,Tox21_111612
1110,Tox21_201918
1110,Tox21_303247
1110,BBL002473
1110,LMFA01170043
1110,NSC-25949
1110,NSC106449
1110,s3791
1110,STK387105
1110,"Succinic acid, >=99%, FCC, FG"
1110,"Succinic acid, BioXtra, >=99.0%"
1110,AKOS000118899
1110,Tox21_111612_1
1110,CCG-266069
1110,DB00139
1110,NCGC00159372-03
1110,NCGC00159372-05
1110,NCGC00159372-06
1110,NCGC00257092-01
1110,NCGC00259467-01
1110,"Succinic acid, ACS reagent, >=99.0%"
1110,BP-21128
1110,LS-147378
1110,"Succinic acid, ReagentPlus(R), >=99.0%"
1110,CS-0008946
1110,FT-0652509
1110,FT-0773657
1110,S0100
1110,"Succinic acid, p.a., ACS reagent, 99.0%"
1110,"Succinic acid, SAJ first grade, >=99.0%"
1110,"1,4-BUTANEDIOIC ACID (SUCCINIC ACID)"
1110,EN300-17990
1110,SUCCINIC ACID HIGH PURITY GRADE 2.5KG
1110,"Succinic acid, purum p.a., >=99.0% (T)"
1110,"Succinic acid, SAJ special grade, >=99.5%"
1110,"1,4-BUTANEDIOIC ACID  (SUCCINIC ACID)"
1110,A14596
1110,C00042
1110,D85169
1110,"Succinic acid, Vetec(TM) reagent grade, 98%"
1110,AB01332192-02
1110,Q213050
1110,SR-01000944556
1110,J-002386
1110,SR-01000944556-2
1110,Z57127453
1110,F2191-0239
1110,37E8FFFB-70DA-4399-B724-476BD8715EF0
1110,"Succinic acid, certified reference material, TraceCERT(R)"
1110,"Succinic acid, puriss. p.a., ACS reagent, >=99.5% (T)"
1110,"Succinic acid, United States Pharmacopeia (USP) Reference Standard"
1110,"InChI=1/C4H6O4/c5-3(6)1-2-4(7)8/h1-2H2,(H,5,6)(H,7,8"
1110,"Succinic acid, matrix substance for MALDI-MS, >=99.5% (T), Ultra pure"
1110,"Succinic acid, anhydrous, free-flowing, Redi-Dri(TM), ACS reagent, >=99.0%"
1110,"Succinic acid, BioReagent, suitable for cell culture, suitable for insect cell culture"
1110,"Succinic Acid, Pharmaceutical Secondary Standard; Certified Reference Material"
1110,26776-24-9
275529,NSC122421
275529,"6-hydroxy-1,1,4a-trimethyl-7-propan-2-yl-3,4,10,10a-tetrahydro-2H-phenanthren-9-one"
275529,"6-HYDROXY-1,1,4A-TRIMETHYL-7-(PROPAN-2-YL)-1,2,3,4,4A,9,10,10A-OCTAHYDROPHENANTHREN-9-ONE"
275529,(+)-Sugiol
275529,7-Oxoferruginol
275529,Isomicropinic acid
275529,"Podocarpa-8,11,13-trien-7-one, 12-hydroxy-13-isopropyl-"
275529,IPEHJNRNYPOFII-UHFFFAOYSA-N
275529,"9(1H)-Phenanthrenone, 2,3,4,4a,10,10a-hexahydro-6-hydroxy-1,1,4a-trimethyl-7-(1-methylethyl)-, (4aS-trans)-"
275529,"9(1H)-Phenanthrenone, 2,3,4,4a,10,10a-hexahydro-6-hydroxy-1,1,4a-trimethyl-7-(1-methylethyl)-, (4aS-trans)- (9CI)"
275529,AKOS032948922
275529,NSC-122421
275529,"12-Hydroxyabieta-8,11,13-trien-7-one #"
275529,"Podocarpa-8,13-trien-7-one, 12-hydroxy-13-isopropyl-"
275529,"12-Hydroxy-13-isopropyl-Podocarpa-8,11,13-trien-7-one"
275529,"(4aS,10aS)-6-hydroxy-1,1,4a-trimethyl-7-propan-2-yl-3,4,10,10a-tetrahydro-2H-phenanthren-9-one"
275529,"9(1H)-Phenanthrenone,3,4,4a,10,10a-hexahydro-6-hydroxy-1,1,4a-trimethyl-7-(1-methylethyl)-, (4aS-trans)-"
16133892,TANNIC ACID
16133892,Tannic acid [USP:JAN]
16133892,Gallotannin
16133892,Glycerite
16133892,Tannins
16133892,Acide tannique
16133892,Gallotannic acid
16133892,"Acid, tannic"
16133892,d'Acide tannique
16133892,Tannin from mimosa
16133892,Tannin from chestnut
16133892,Tannin from quebracho
16133892,Caswell No. 819
16133892,Liquidambar styraciflua
16133892,Acacia mollissima tannin
16133892,Tannic acid and tannins
16133892,Acide tannique [French]
16133892,Schinopsis lorentzii tannin
16133892,d'Acide tannique [French]
16133892,Castanea sativa Mill tannin
16133892,Tannic acid (Quercus spp.)
16133892,UNII-28F9E0DJY6
16133892,Taninos
16133892,CCRIS 571
16133892,Chestnut tannin
16133892,Mimosa tannin
16133892,FEMA No. 3042
16133892,HSDB 831
16133892,Quebracho tannin
16133892,EINECS 215-753-2
16133892,EPA Pesticide Chemical Code 078502
16133892,NSC 656273
16133892,TNA (CHRIS Code)
16133892,28F9E0DJY6
16133892,UNII-2711I21VE5
16133892,C76H52O46
16133892,Tannic acid (hydrolyzable gallotannins)
16133892,SCHEMBL17432880
124268,Tanshinaldehyde
124268,142694-58-4
124268,"1,2,6,7,8,9,10,11-Octahydro-1,6-dimethyl-10,11-dioxophenanthro(1,2-b)furan-6-carboxaldehyde"
124268,DTXSID40931602
124268,"1,6-dimethyl-10,11-dioxo-2,7,8,9-tetrahydro-1H-naphtho[1,2-g][1]benzofuran-6-carbaldehyde"
124268,"1,6-Dimethyl-10,11-dioxo-1,2,6,7,8,9,10,11-octahydrophenanthro[1,2-b]furan-6-carbaldehyde"
124268,"Phenanthro(1,2-b)furan-6-carboxaldehyde, 1,2,6,7,8,9,10,11-octahydro-1,6-dimethyl-10,11-dioxo-"
5321622,Tanshinol A
5321622,"6-(Hydroxymethyl)-1-methylphenanthro[1,2-b]furan-10,11-dione"
5321622,189290-28-6
114917,Tanshinone I
114917,568-73-0
114917,Tanshinone A
114917,Tanshinon I
114917,Tanshinone
114917,"1,6-Dimethylphenanthro[1,2-b]furan-10,11-dione"
114917,Tanshinone-I
114917,UNII-03UUH3J385
114917,03UUH3J385
114917,C18H12O3
114917,"1,6-Dimethylphenanthro(1,2-b)furan-10,11-dione"
114917,"1,6-dimethylnaphtho[1,2-g][1]benzofuran-10,11-dione"
114917,MLS000697676
114917,"1,6-Dimethyl-phenanthro[1,2-b]furan-10,11-dione"
114917,"1,6-dimethylnaphtho[1,2-g]benzofuran-10,11-dione"
114917,"Phenanthro(1,2-b)furan-10,11-dione, 1,6-Dimethyl-"
114917,SMR000445578
114917,"Phenanthro[1,2-b]furan-10,11-dione, 1,6-dimethyl-"
114917,"1,6-DIMETHYL-PHENANTHRO(1,2-B)FURAN-10,11-DIONE"
114917,TanshinoneI
114917,"Tanshinone I,(S)"
114917,MFCD00210563
114917,TRISTEARYLORTHOFORMATE
114917,MLS006011773
114917,SCHEMBL244391
114917,CHEMBL363535
114917,cid_114917
114917,AIGAZQPHXLWMOJ-UHFFFAOYSA-
114917,BDBM51317
114917,DTXSID90972247
114917,"Tanshinone I, analytical standard"
114917,CHEBI:149906
114917,HMS2222J14
114917,HMS3656A11
114917,"Tanshinone I, >=98% (HPLC)"
114917,BCP28292
114917,CS-AD-00538
114917,HY-N0134
114917,BBL010133
114917,s2364
114917,STK801472
114917,AKOS005613012
114917,AC-7999
114917,CCG-267206
114917,NCGC00247624-01
114917,NCGC00247624-02
114917,NCGC00247624-03
114917,NCGC00247624-05
114917,AS-68049
114917,LS-175777
114917,FT-0632407
114917,SW219821-1
114917,"Tanshinon I, Tanshinone A, Tanshinquinone I"
114917,A831218
114917,Q-100655
114917,TANSHINONE I (CONSTITUENT OF CHINESE SALVIA)
114917,"1,6-dimethylnaphtho[1,2-g]benzofuran-10,11-quinone"
114917,"1,6-Dimethylphenanthro[1,2-b]furan-10,11-dione #"
114917,Q27247588
114917,TANSHINONE I (CONSTITUENT OF CHINESE SALVIA) [DSC]
114917,"1,6-dimethyl-10H,11H-phenanthro[1,2-b]furan-10,11-dione"
114917,54693-68-4
114917,"InChI=1/C18H12O3/c1-9-4-3-5-12-11(9)6-7-13-15(12)17(20)16(19)14-10(2)8-21-18(13)14/h3-8H,1-2H3"
205,DL-Threonine
205,2-amino-3-hydroxybutanoic acid
205,80-68-2
205,7004-04-8
205,H-DL-Thr-OH
205,"Threonine, DL-"
205,L-Threonine-13C
205,DL-2-Amino-3-hydroxybutanoic acid
205,144-98-9
205,DL-allothreonine
205,H-DL-allo-Thr-OH
205,2-amino-3-hydroxy-butanoic acid
205,DL-allo-Threonine
205,760PJT2SS0
205,CHEBI:38263
205,"Butanoic acid, 2-amino-3-hydroxy-"
205,EINECS 201-300-6
205,EINECS 205-645-3
205,NSC 206292
205,AI3-18477
205,WLN: QY1&YZVQ -L
205,Threonine #
205,"Allothreonine, L-"
205,"Butanoic acid, [R-(R*,S*)]-"
205,"Allothreonine, DL-"
205,D(-)-allo-Threonine
205,UNII-TFM6DU5S6A
205,"DL-Threonine, hemihydrate"
205,"Threonine, hemihydrate, DL-"
205,CCRIS 8603
205,29NAP6417F
205,Theronine
205,laevo-threonine
205,NSC46701
205,MFCD00004526
205,MFCD00063722
205,MFCD00064268
205,MFCD00064269
205,NSC-41828
205,NSC-46702
205,DL- threonine
205,NSC-206267
205,NSC-206283
205,NSC-206292
205,NCGC00164520-01
205,NCGC00164520-02
205,"THREONINE,(L)"
205,SCHEMBL1479
205,UNII-760PJT2SS0
205,2-amino-3-hydroxybutanoicacid
205,CHEMBL30037
205,"Threonine, (2R,3S)-rel-"
205,UNII-29NAP6417F
205,DTXSID301015364
205,AMY25310
205,BCP16820
205,NSC16589
205,NSC41828
205,NSC46702
205,thr
205,BBL011585
205,MFCD00066665
205,NSC 41828
205,NSC206267
205,NSC206283
205,NSC206292
205,STL163323
205,AKOS000118925
205,AKOS016042347
205,"Butyric acid, alpha-amino-beta-hydroxy-"
205,AS-14237
205,DL-Threonine (contains DL-Allothreonine)
205,SY018620
205,SY020053
205,SY024226
205,SY026984
205,L-Threonine 2-Amino-3-hydroxybutyric acid
205,LS-170797
205,A0214
205,CS-0154977
205,FT-0601219
205,FT-0604667
205,FT-0604670
205,FT-0624367
205,FT-0625423
205,FT-0625521
205,FT-0675201
205,T0229
205,T3105
205,EN300-18051
205,A20656
205,"(2R,S),(3S,R)-2-Amino-3-hydroxybutyric Acid"
205,2-Amino-3-hydroxybutanoic acid (H-DL-xiThr-OH)
205,A808305
205,SR-01000944947
205,J-008036
205,SR-01000944947-1
205,"BUTYRIC ACID, .ALPHA.-AMINO-.BETA.-HYDROXY-"
205,F3AB6CE6-3CF9-4C81-A7D7-7C21F24FDC0E
205,Q27117433
205,Q60662943
205,Z57127549
205,F2191-0228
205,4-Chloro-8-(trifluoromethyl)quinoline-3-carboxylicethylester
205,(s)-threonine;L-alpha-Amino-beta-hydroxybutyric acid;l-threonin;Threonin
205,36676-50-3
99516,Tigogenin
99516,77-60-1
99516,(25R)-5alpha-Spirostan-3beta-ol
99516,(25r)-5a-spirostan-3b-ol
99516,"Spirostan-3-ol, (3b,5a,25R)-"
99516,5-alpha-Spirostan-3-beta-ol
99516,"(5alpha,25R)-Spirostan-3beta-ol"
99516,UNII-4SMU15RR44
99516,4SMU15RR44
99516,CHEBI:9595
99516,EINECS 201-041-9
99516,NSC 93754
99516,BRN 1293741
99516,"(3-beta,5-alpha,25R)-Spirostan-3-ol"
99516,"Spirostan-3-ol, (3beta,5alpha,25R)-"
99516,NSC-93754
99516,"5alpha-Spirostan-3beta-ol, (25R)-"
99516,(25R)-5.alpha.-Spirostan-3.beta.-ol
99516,"5-alpha-Spirostan-3-beta-ol, (25R)-"
99516,5-epi-sarsasapogenin
99516,TICOGENIN
99516,"5,6-Dihydrodiosgenin"
99516,TIGOGENIN [MI]
99516,"(2aS,2'R,4S,5'R,6aS,6bS,8aS,8bR,9S,11aS,12aS,12bR)-5',6a,8a,9-Tetramethyldocosahydrospiro[naphtho[2',1':4,5]indeno[2,1-b]furan-10,2'-pyran]-4-ol"
99516,22-Isoallospirostan-3|A-ol
99516,CHEMBL43871
99516,SCHEMBL330309
99516,DTXSID40903920
99516,GMBQZIIUCVWOCD-MFRNJXNGSA-N
99516,"(1R,2S,4S,5'R,6R,7S,8R,9S,12S,13S,16S,18S)-5',7,9,13-tetramethylspiro[5-oxapentacyclo[10.8.0.02,9.04,8.013,18]icosane-6,2'-oxane]-16-ol"
99516,HY-N1403
99516,(25R)-5..-Spirostan-3..-ol
99516,LMST01080009
99516,MFCD00067287
99516,"Spirostan-3-ol, (3ss,5a,25R)-"
99516,"(3beta,5alpha,25R)-spirostan-3-ol"
99516,AKOS016002078
99516,"(3-beta,5alpha,25R)-spirostan-3-ol"
99516,BS-18122
99516,CS-0016821
99516,S5334
99516,C08914
99516,A865190
99516,Q-201833
99516,Q27108442
99516,TIGOGENIN 90%; (25R)-5-alpha-spirostan-3-beta-ol
99516,"(1'R,2R,2'S,4'S,5R,7'S,8'R,9'S,12'S,13'S,16'S,18'S)-5,7',9',13'-tetramethyl-5'-oxaspiro[oxane-2,6'-pentacyclo[10.8.0.0?,?.0?,?.0??,??]icosane]-16'-ol"
82227,(+)-alpha-Pinene
82227,7785-70-8
82227,"(1R,5R)-2,6,6-Trimethylbicyclo[3.1.1]hept-2-ene"
82227,(1R)-(+)-alpha-Pinene
82227,"alpha-Pinene, (+)-"
82227,"(1R,5R)-alpha-pinene"
82227,d-.alpha.-Pinene
82227,(+)-Pin-2(3)-ene
82227,alpha-Pinene(dextro)
82227,1R-(+)-a-pinene
82227,(+)-.alpha.-Pinene
82227,(1R)-|A-Pinene
82227,(+)-2-Pinene
82227,UNII-H6CM4TWH1W
82227,H6CM4TWH1W
82227,CCRIS 9059
82227,DTXSID7041671
82227,"Bicyclo[3.1.1]hept-2-ene, 2,6,6-trimethyl-, (1R,5R)-"
82227,CHEBI:28261
82227,EINECS 232-087-8
82227,"(+)-3,6,6-TRIMETHYLBICYCLO[3.1.1]HEPT-2-ENE"
82227,EC 232-087-8
82227,"(1R,5R)-4,6,6-trimethylbicyclo[3.1.1]hept-3-ene"
82227,"Bicyclo(3.1.1)hept-2-ene, 2,6,6-trimethyl-, (1R)-"
82227,"Bicyclo(3.1.1)hept-2-ene, 2,6,6-trimethyl-, (1R,5R)-"
82227,"(1R,5R)-2-Pinene"
82227,"(1R)-2,6,6-Trimethylbicyclo[3.1.1]hept-2-ene"
82227,"Bicyclo[3.1.1]hept-2-ene, 2,6,6-trimethyl-, (1R)-"
82227,"(+)-alpha-Pinene, 98%"
82227,"(1R,5R)-2,6,6-TRIMETHYLBICYCLO(3.1.1)HEPT-2-ENE"
82227,l-Pinen
82227,1R-alpha-Pinene
82227,1R-a-Pinene
82227,MFCD00001346
82227,(1R)-alpha-Pinene
82227,"2,6,6-trimethyl-Bicyclo(3.1.1)hept-2-ene"
82227,"alpha-Pinene, 98%"
82227,(+)- alpha -Pinene
82227,1R-(+)-alpha-pinene
82227,"(1R,5R)-pin-2-ene"
82227,".ALPHA.-PINENE, D-"
82227,.ALPHA.-PINENE-(+)
82227,(1R)-.ALPHA.-PINENE
82227,CHEMBL1236329
82227,DTXCID5021671
82227,"(+)-alpha-Pinene, >=99%"
82227,GRWFGVWFFZKLTI-RKDXNWHRSA-N
